product_id,product_link,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMG9NYDXVEFGPSG,https://www.flipkart.com/product/p/item?pid=COMG9NYDXVEFGPSG,Ryzen 3 Dual Core,,3.5,256 GB,8 GB,AMD Radeon Radeon Graphics,,No,96.52 cm (38 cm),1920 x 1080 Pixel,,"36,790"
COMGZNSBZUBEHR9B,https://www.flipkart.com/product/p/item?pid=COMGZNSBZUBEHR9B,Core i3,13th Gen,3.30GHz Upto 4.50GHz,512 GB,8 GB,Intel Integrated Integrated,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"47,490"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGMGXFGKBRSATC,https://www.flipkart.com/product/p/item?pid=COMGMGXFGKBRSATC,Ryzen 3 Quad Core,,2.4 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"35,990"
COMGMXGVQSHDYHHZ,https://www.flipkart.com/product/p/item?pid=COMGMXGVQSHDYHHZ,Ryzen 9 Octa Core,,2.5 GHz upto max turbo frequency at 5.4 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 4080,12 GB,No,43.94 cm (17.3 Inch),2560 x 1440 PIxel,240 HZ,"2,69,990"
COMGN2YDYPFNZPMY,https://www.flipkart.com/product/p/item?pid=COMGN2YDYPFNZPMY,Ryzen 5 Hexa Core,,"Base Frequency 3.3 GHz, Max Turbo Boost at 4.2 GHz",512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920x1080 Pixels,,"54,490"
COMGGYEBRKPEHQKF,https://www.flipkart.com/product/p/item?pid=COMGGYEBRKPEHQKF,Ryzen 5 Hexa Core,,Up to 4.2 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"65,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"40,990"
COMGEY8WGGHKT7WZ,https://www.flipkart.com/product/p/item?pid=COMGEY8WGGHKT7WZ,Core i7,11th Gen,2.3 GHz upto Max turbo frequency at 4.6 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"67,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGZ3MYRYGBHCAV,https://www.flipkart.com/product/p/item?pid=COMGZ3MYRYGBHCAV,Core i5,11th Gen,2.40 GHz up to 4.20 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"48,990"
COMGFWCYMQDRR2GT,https://www.flipkart.com/product/p/item?pid=COMGFWCYMQDRR2GT,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,Yes,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,56,990"
COMGJ75HFJAUBR3H,https://www.flipkart.com/product/p/item?pid=COMGJ75HFJAUBR3H,Core i9,12th Gen,3.6 GHz upto max turbo frequency at 5.0 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,165 Hz,"1,35,990"
COMGBP5FDEBNMTGG,https://www.flipkart.com/product/p/item?pid=COMGBP5FDEBNMTGG,Core i3,10th Gen,1.2 GHz Upto Max Turbo Frequency at 3.4 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"40,690"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGKNA67WWY7FM5,https://www.flipkart.com/product/p/item?pid=COMGKNA67WWY7FM5,Ryzen 9 Octa Core,,3.3 GHz upto max turbo frequency at 4.9 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3080,8 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"2,11,990"
COMG666GPTSHNZ47,https://www.flipkart.com/product/p/item?pid=COMG666GPTSHNZ47,Ryzen 5 Hexa Core,,3.3 GHz upto max turbo frequency at 4.2 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"76,990"
COMGDTTDMGMYVNBK,https://www.flipkart.com/product/p/item?pid=COMGDTTDMGMYVNBK,Core i7,12th Gen,Max Boost Frequency Upto 4.7 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"85,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMG6UHHZEEQJFQN,https://www.flipkart.com/product/p/item?pid=COMG6UHHZEEQJFQN,Ryzen 5 Hexa Core,,2.1 GHz with Turbo Boost Upto 4 GHz,512 GB,16 GB,NVIDIA GeForce MX450,2 GB,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"64,700"
COMGGYEBRKPEHQKF,https://www.flipkart.com/product/p/item?pid=COMGGYEBRKPEHQKF,Ryzen 5 Hexa Core,,Up to 4.2 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"65,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGEY8WGGHKT7WZ,https://www.flipkart.com/product/p/item?pid=COMGEY8WGGHKT7WZ,Core i7,11th Gen,2.3 GHz upto Max turbo frequency at 4.6 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"67,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"40,990"
COMG4S3GDEHZ9SAT,https://www.flipkart.com/product/p/item?pid=COMG4S3GDEHZ9SAT,Core i7,11th Gen,4.60 GHz with Max Turbo Frequency,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inches),1920 x 1080 Pixels,144 Hz,"1,13,990"
COMGDQHJFGMNK67R,https://www.flipkart.com/product/p/item?pid=COMGDQHJFGMNK67R,Ryzen 7 Octa Core,,Max Boost Frequency Upto 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,300 Hz,"1,24,990"
COMGFYQZBARGUZFK,https://www.flipkart.com/product/p/item?pid=COMGFYQZBARGUZFK,Core i7,12th Gen,2.3 GHz GHz with Max Turbo Boost Frequency Up to 4.70 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,Yes,34.04 cm (13.4 Inch),1920 x 1200 Pixel,120 Hz,"1,24,990"
COMGFB2GNWNN9DN8,https://www.flipkart.com/product/p/item?pid=COMGFB2GNWNN9DN8,M2,,,512 GB,8 GB,NA,,No,34.54 cm (13.6 Inch),2560 x 1664 Pixel,,"1,37,990"
COMGHA9RJSVWEHGJ,https://www.flipkart.com/product/p/item?pid=COMGHA9RJSVWEHGJ,Core i5,11th Gen,2.50 GHz up to 4.50 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2880 x 1800 Pixel,,"69,490"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,000"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGFWCYAHKRGYZY,https://www.flipkart.com/product/p/item?pid=COMGFWCYAHKRGYZY,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,16 GB,AMD Radeon AMD,,Yes,34.04 cm (13.4 Inch),1920 x 1200 Pixel,,"94,990"
COMGHTE8XYZWJMPA,https://www.flipkart.com/product/p/item?pid=COMGHTE8XYZWJMPA,Core i5,11th Gen,Base Frequency 2.4 GHz with Turbo Boost Upto 4.2 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,100.63 cm (39.62 cm),1920x1080 Pixels,,"47,490"
COMGGR9S3YGZUHDZ,https://www.flipkart.com/product/p/item?pid=COMGGR9S3YGZUHDZ,Core i3,12th Gen,4.4,512 GB,8 GB,Intel Integrated UHD Graphics,,No,100.63 cm (39.62 cm),1920 x 1080 Pixel,,"39,990"
COMGGY7XWMEH7PRG,https://www.flipkart.com/product/p/item?pid=COMGGY7XWMEH7PRG,Core i3,11th Gen,,512 GB,8 GB,Intel Integrated Intel® UHD Graphics,,No,39.62 cm (15.6 inch),1366 x 768 pixel,,"37,550"
COMGAE6BYT2KRN4P,https://www.flipkart.com/product/p/item?pid=COMGAE6BYT2KRN4P,Core i7,12th Gen,3.0 GHz upto max turbo frequency at 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,144 Hz,"1,29,490"
COMGJ75HWZZMXPBJ,https://www.flipkart.com/product/p/item?pid=COMGJ75HWZZMXPBJ,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated UHD,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"77,990"
COMGMV6V6FDUJGFQ,https://www.flipkart.com/product/p/item?pid=COMGMV6V6FDUJGFQ,Core i7,13th Gen,Max Turbo Frequency up to 5.0 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2560 x 1600 Pixel,,"1,42,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMG87FFPDWUZAKE,https://www.flipkart.com/product/p/item?pid=COMG87FFPDWUZAKE,Ryzen 5 Hexa Core,,Max Turbo Boost Frequency Up to 4.0 GHz,256 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"53,990"
COMG9NYDG58ZZVZZ,https://www.flipkart.com/product/p/item?pid=COMG9NYDG58ZZVZZ,Ryzen 7 Octa Core,,1.8 GHz Upto Max Turbo Frequency at 4.3 GHz,512 GB,16 GB,AMD Radeon,,Yes,35.56 cm (14 inch),1920 x 1080 Pixels,,"82,890"
COMGZDQJAHZJUHNS,https://www.flipkart.com/product/p/item?pid=COMGZDQJAHZJUHNS,Core i5,13th Gen,Upto 4.60GHz,512 GB,8 GB,Intel Integrated Integrated,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"59,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGH47NWT4HZFYP,https://www.flipkart.com/product/p/item?pid=COMGH47NWT4HZFYP,Core i5,12th Gen,Max Frequency Up to 2.4 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,Yes,34.04 cm (13.4 Inch),1920 x 1200 Pixel,,"82,990"
COMGZUGTYNZFXNGG,https://www.flipkart.com/product/p/item?pid=COMGZUGTYNZFXNGG,Ryzen 5 Hexa Core,,3.3GHz Upto max turbo frequency at 4.2 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"63,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMG3ZHYSKAZYE38,https://www.flipkart.com/product/p/item?pid=COMG3ZHYSKAZYE38,Ryzen 7 Octa Core,,1.8 GHz with Turbo Boost Upto 4.3 GHz,512 GB,16 GB,AMD Radeon,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"66,998"
COMGZNMS5AHPF2GP,https://www.flipkart.com/product/p/item?pid=COMGZNMS5AHPF2GP,Celeron Dual Core,4th Gen,,256 GB,8 GB,Intel Integrated Intel UHD Graphics,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"23,490"
COMGGBGRMPFYUEZC,https://www.flipkart.com/product/p/item?pid=COMGGBGRMPFYUEZC,Core i5,12th Gen,"Base Frequency 2.5 GHz, Max Turbo Boost at 4.5 GHz",512 GB,16 GB,Intel Integrated Iris Xe,,Yes,36.83 cm (14.5 inch),2880 x 1800 Pixels,,"1,09,990"
COMGCRV6W4YMWD3C,https://www.flipkart.com/product/p/item?pid=COMGCRV6W4YMWD3C,Core i9,12th Gen,5.0,1 TB,32 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,40.64 cm (16 Inch),2560 x 1600 Pixels,165 Hz,"2,41,990"
COMGH47NZUGAJECQ,https://www.flipkart.com/product/p/item?pid=COMGH47NZUGAJECQ,Core i7,12th Gen,3.5 GHz upto max turbo frequency at 4.4 Ghz,1 TB,16 GB,Intel Integrated Iris Xe,,Yes,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"1,06,990"
COMFUXREHNYXARGW,https://www.flipkart.com/product/p/item?pid=COMFUXREHNYXARGW,Core i7,10th Gen,2.3 GHz with Turbo Boost Upto 5.1 GHz,1 TB,32 GB,NVIDIA GeForce RTX 2080 Super with Max-Q Design,8 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,300 Hz,"2,34,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,000"
COMGHGYYZFXFDZJZ,https://www.flipkart.com/product/p/item?pid=COMGHGYYZFXFDZJZ,Ryzen 7 Octa Core,,3.2 GHz with Max Turbo Boost Frequency Up to 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"1,05,999"
COMGJS5FRZQ8DHAJ,https://www.flipkart.com/product/p/item?pid=COMGJS5FRZQ8DHAJ,Core i7,12th Gen,2.3 GHz with Max Turbo Boost Frequency Up to 4.70 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),3840 x 2160 Pixel,,"1,93,990"
COMGHA9RF27S4RRV,https://www.flipkart.com/product/p/item?pid=COMGHA9RF27S4RRV,Ryzen 7 Octa Core,,3.2 GHz with Max Turbo Boost Frequency Up to 4.7 GHz,1 TB,32 GB,NVIDIA GeForce RTX 3070,8 GB,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,91,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"40,990"
COMGFYQZ2BWGNDRK,https://www.flipkart.com/product/p/item?pid=COMGFYQZ2BWGNDRK,Core i9,12th Gen,2.5 GHz GHz with Max Turbo Boost Frequency Up to 5.00 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,Yes,34.04 cm (13.4 Inch),3840 x 2400 Pixel,60 Hz,"1,71,990"
COMGH8XVYHYCVMYB,https://www.flipkart.com/product/p/item?pid=COMGH8XVYHYCVMYB,Core i3,11th Gen,3.0 Ghz. Turbo Upto 4.1 Ghz.,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1080 x 1920$$pixel pixel,,"35,990"
COMGH8YQNHNNDDQF,https://www.flipkart.com/product/p/item?pid=COMGH8YQNHNNDDQF,Core i3,11th Gen,1.70 GHz up to 4.10 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"45,990"
COMG87FFPEDAAGXW,https://www.flipkart.com/product/p/item?pid=COMG87FFPEDAAGXW,Core i3,10th Gen,1.2 GHz upto max turbo frequency at 3.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"35,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGDGNFNHZM5ENT,https://www.flipkart.com/product/p/item?pid=COMGDGNFNHZM5ENT,Core i9,12th Gen,Base Frequency 2.5 GHz Max Frequency Upto 5.0 GHz,1 TB,32 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),2880 x 1800 Pixel,,"1,59,990"
COMGJ75HTRHWX4SN,https://www.flipkart.com/product/p/item?pid=COMGJ75HTRHWX4SN,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,165 Hz,"1,46,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGDRNRY8YB3KEG,https://www.flipkart.com/product/p/item?pid=COMGDRNRY8YB3KEG,Core i5,11th Gen,2.4 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"50,499"
COMGNGEBQNNMHVFH,https://www.flipkart.com/product/p/item?pid=COMGNGEBQNNMHVFH,Ryzen 5 Hexa Core,,2.9 GHz upto max turbo frequency at 4.55 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,33.78 cm (13.3 Inch),1920 x 1200 Pixel,,"67,990"
COMGNVWYVPCKZURT,https://www.flipkart.com/product/p/item?pid=COMGNVWYVPCKZURT,Ryzen 7 Octa Core,,3.2 Ghz. Turbo Upto 4.4 Ghz.,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920*1080 pixel,144 Hz,"75,990"
COMGZUGT3NMUDWFS,https://www.flipkart.com/product/p/item?pid=COMGZUGT3NMUDWFS,Ryzen 7 Octa Core,,3.2GHz upto max turbo frequency at 4.4 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"78,065"
COMGHA9RF27S4RRV,https://www.flipkart.com/product/p/item?pid=COMGHA9RF27S4RRV,Ryzen 7 Octa Core,,3.2 GHz with Max Turbo Boost Frequency Up to 4.7 GHz,1 TB,32 GB,NVIDIA GeForce RTX 3070,8 GB,No,40.64 cm (16 Inch),2560 x 1600 Pixel,,"1,91,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGGBGRGFN6EHV5,https://www.flipkart.com/product/p/item?pid=COMGGBGRGFN6EHV5,Core i9,12th Gen,2.5,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.64 cm (16 inch),3840 x 2400$$Pixels pixel,,"1,99,990"
COMG87FFPEDAAGXW,https://www.flipkart.com/product/p/item?pid=COMG87FFPEDAAGXW,Core i3,10th Gen,1.2 GHz upto max turbo frequency at 3.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"35,990"
COMG9NYD3C9ZVGPX,https://www.flipkart.com/product/p/item?pid=COMG9NYD3C9ZVGPX,Core i5,11th Gen,2.4 GHz Upto Max Turbo Frequency at 4.2 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"55,890"
COMGHGYY6XBGSJVA,https://www.flipkart.com/product/p/item?pid=COMGHGYY6XBGSJVA,Core i9,12th Gen,3.6 GHz upto max turbo frequency at 5.0 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 3080Ti,16 GB,No,43.94 cm (17.3 Inch),2560 x 1440 Pixel,,"2,96,000"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGARNUF2FCYCKZ,https://www.flipkart.com/product/p/item?pid=COMGARNUF2FCYCKZ,Core i3,11th Gen,4.1,256 GB,8 GB,Intel Integrated UHD Graphics,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"44,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGHYYKESUN5ZKQ,https://www.flipkart.com/product/p/item?pid=COMGHYYKESUN5ZKQ,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce GTX 1650,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"62,990"
COMG5Y8YGWGVWAG6,https://www.flipkart.com/product/p/item?pid=COMG5Y8YGWGVWAG6,Ryzen 9 Octa Core,,3.3 GHz with Turbo Boost Upto 4.6 GHz,1 TB,16 GB,AMD Radeon RX 6800M,12 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,,"1,54,990"
COMG4VNFAD9XDUGE,https://www.flipkart.com/product/p/item?pid=COMG4VNFAD9XDUGE,Core i5,10th Gen,1.0 GHz with Turbo Boost Upto 3.6 GHz,512 GB,8 GB,NVIDIA GeForce MX130,2 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"51,990"
COMGGBGRGFN6EHV5,https://www.flipkart.com/product/p/item?pid=COMGGBGRGFN6EHV5,Core i9,12th Gen,2.5,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.64 cm (16 inch),3840 x 2400$$Pixels pixel,,"1,99,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGHGYY6XBGSJVA,https://www.flipkart.com/product/p/item?pid=COMGHGYY6XBGSJVA,Core i9,12th Gen,3.6 GHz upto max turbo frequency at 5.0 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 3080Ti,16 GB,No,43.94 cm (17.3 Inch),2560 x 1440 Pixel,,"2,96,000"
COMG9NYD3C9ZVGPX,https://www.flipkart.com/product/p/item?pid=COMG9NYD3C9ZVGPX,Core i5,11th Gen,2.4 GHz Upto Max Turbo Frequency at 4.2 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"55,890"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGHYYKESUN5ZKQ,https://www.flipkart.com/product/p/item?pid=COMGHYYKESUN5ZKQ,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce GTX 1650,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"62,990"
COMGARNUF2FCYCKZ,https://www.flipkart.com/product/p/item?pid=COMGARNUF2FCYCKZ,Core i3,11th Gen,4.1,256 GB,8 GB,Intel Integrated UHD Graphics,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"44,990"
